Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,4.491889,0.00031083,0.00030935,0.00031083,0.00030602,0.00030666
1493597100,0.01207965,0.00030862,0.00030935,0.00030935,0.00030862,0.00030873
1493597400,0.01261419,0.00030935,0.00030935,0.00030935,0.00030935,0.00030935
1493597700,0.01444742,0.00030973,0.00030973,0.00030973,0.00030973,0.00030973
1493598000,0.14260476,0.00030937,0.00030935,0.00030937,0.00030935,0.00030935
1493598300,1.38679517,0.00030919,0.00030919,0.00030919,0.00030605,0.00030633
1493598600,0.00045682,0.00030788,0.00030788,0.00030788,0.00030788,0.00030788
1493598900,0,0.00030788,0.00030788,0.00030788,0.00030788,0.00030788
1493599200,0.00059189,0.0003074,0.0003074,0.0003074,0.0003074,0.0003074
1493599500,1.93494615,0.00030688,0.00031122,0.00031153,0.00030686,0.00031095
1493599800,0,0.00031122,0.00031122,0.00031122,0.00031122,0.00031122
1493600100,0.16374945,0.00031169,0.00031121,0.00031169,0.00031121,0.00031121
1493600400,0.00046232,0.0003117,0.0003117,0.0003117,0.0003117,0.0003117
1493600700,0.00051233,0.00031134,0.00031134,0.00031134,0.00031134,0.00031134
1493601000,0.04498248,0.00031096,0.00031082,0.00031096,0.00031082,0.00031089
1493601300,0,0.00031082,0.00031082,0.00031082,0.00031082,0.00031082
1493601600,0,0.00031082,0.00031082,0.00031082,0.00031082,0.00031082
1493601900,0,0.00031082,0.00031082,0.00031082,0.00031082,0.00031082
1493602200,0.00075131,0.00031168,0.00031168,0.00031168,0.00031168,0.00031168
1493602500,0.00202605,0.0003117,0.0003117,0.0003117,0.0003117,0.0003117
1493602800,0,0.0003117,0.0003117,0.0003117,0.0003117,0.0003117
1493603100,0.31320054,0.0003117,0.00031382,0.00031382,0.0003117,0.00031232
1493603400,0.26630474,0.00031248,0.00031242,0.00031251,0.00031238,0.00031239
1493603700,6.13387178,0.00031242,0.00031837,0.0003199,0.00030606,0.00031348
1493604000,0.00046683,0.00031989,0.0003199,0.0003199,0.00031989,0.00031989
1493604300,0.0153784,0.00031863,0.00031868,0.00031868,0.00031862,0.00031864
1493604600,0.031835,0.00031835,0.00031835,0.00031835,0.00031835,0.00031835
1493604900,0.29856954,0.00031836,0.00031532,0.00031836,0.00031532,0.00031649
1493605200,0,0.00031532,0.00031532,0.00031532,0.00031532,0.00031532
1493605500,0.23445566,0.00031501,0.00031232,0.00031501,0.00031232,0.00031332
1493605800,0.00587608,0.00031279,0.00031255,0.00031279,0.00031255,0.00031256
1493606100,0.0262082,0.00031255,0.00031274,0.00031274,0.000312,0.00031253
1493606400,0,0.00031274,0.00031274,0.00031274,0.00031274,0.00031274
1493606700,0.10944324,0.00031291,0.00031292,0.00031292,0.00031291,0.00031291
1493607000,0.11533191,0.00031292,0.00031382,0.00031382,0.00031292,0.00031355
1493607300,0.3505555,0.00031402,0.00031464,0.00031464,0.00031402,0.00031448
1493607600,0.00046494,0.00031532,0.00031532,0.00031532,0.00031532,0.00031532
1493607900,0,0.00031532,0.00031532,0.00031532,0.00031532,0.00031532
1493608200,0.21959137,0.00031465,0.00031464,0.00031465,0.00031464,0.00031464
1493608500,0.00163181,0.00031382,0.00031464,0.00031464,0.00031382,0.00031455
