Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,3.76057776,0.001553,0.0015206,0.00155502,0.00152034,0.00152764
1493597100,0.07291147,0.00153974,0.00154623,0.00154623,0.00153974,0.0015461
1493597400,0.31390222,0.00154623,0.001539,0.00154623,0.001539,0.0015441
1493597700,2.28208976,0.00153985,0.0015536,0.0015536,0.001537,0.0015434
1493598000,3.66556046,0.0015545,0.00158499,0.00158499,0.0015545,0.00157046
1493598300,0.36029858,0.00158205,0.0015823,0.00158499,0.00158205,0.00158423
1493598600,0.09878541,0.00158311,0.00158498,0.00158498,0.00158311,0.00158496
1493598900,6.77554038,0.00158498,0.00159864,0.00159864,0.001582,0.00158424
1493599200,0.70216426,0.00159864,0.00158746,0.00159879,0.00158746,0.00159808
1493599500,0.80222176,0.00158746,0.00159,0.00159539,0.00157651,0.00159089
1493599800,3.09e-06,0.00159,0.00158395,0.00159,0.00158395,0.00158532
1493600100,0.00040094,0.00158997,0.00158899,0.00158997,0.00157961,0.00157983
1493600400,0.0003774,0.00157265,0.00158899,0.00158899,0.00157265,0.00157331
1493600700,1.98679386,0.00158899,0.001599,0.001599,0.0015816,0.00159403
1493601000,0.71898949,0.0015777,0.00159899,0.001599,0.0015776,0.00159872
1493601300,0.01393011,0.00158702,0.00157861,0.00158702,0.0015786,0.00157864
1493601600,0.15881858,0.0015786,0.00157861,0.00157861,0.0015756,0.00157846
1493601900,3.745e-05,0.00157861,0.00157861,0.00157861,0.00157861,0.00157861
1493602200,6.69e-06,0.00157861,0.00157861,0.00157861,0.00157861,0.00157861
1493602500,0.00011066,0.0015756,0.0015756,0.0015756,0.0015756,0.0015756
1493602800,0.02834936,0.0015756,0.00157477,0.00157859,0.00157477,0.00157487
1493603100,4.952e-05,0.00157477,0.00157477,0.00157859,0.00157477,0.0015755
1493603400,0.70205029,0.00157476,0.0015748,0.0015748,0.0015746,0.00157463
1493603700,3.45672024,0.0015786,0.0015786,0.0015786,0.00157483,0.00157738
1493604000,3.93360572,0.0015786,0.00159198,0.00160305,0.00157589,0.00158974
1493604300,0.57419768,0.00158286,0.00159925,0.00159925,0.00157765,0.00159792
1493604600,0.0341775,0.00159916,0.00158819,0.00159916,0.0015805,0.00158052
1493604900,0.38473361,0.00158819,0.00159925,0.00159925,0.00158095,0.00159792
1493605200,0.00868499,0.00158982,0.00158982,0.00158982,0.00158982,0.00158982
1493605500,0.00385398,0.00158306,0.00159925,0.00159925,0.00158306,0.0015859
1493605800,0.00036814,0.00159924,0.00158993,0.00159924,0.00158993,0.0015975
1493606100,0.00074915,0.00158993,0.00159923,0.00159924,0.00158993,0.00159455
1493606400,0.01420985,0.00159916,0.00159923,0.00159923,0.00158348,0.0015957
1493606700,0.00010942,0.00158363,0.00158363,0.00158363,0.00158363,0.00158363
1493607000,1.42526042,0.00158868,0.00158448,0.00160499,0.00158448,0.00159923
1493607300,2.49965632,0.00160498,0.00159911,0.00160498,0.00158238,0.00158397
1493607600,1.47440462,0.00159829,0.00159855,0.00160133,0.00159828,0.00159999
1493607900,0.05857506,0.00159853,0.00159536,0.00160499,0.00159536,0.00159855
1493608200,0.300731,0.0016049,0.0016049,0.00160498,0.0016049,0.0016049
1493608500,0.00133619,0.00160497,0.0016049,0.00160497,0.0016049,0.0016049
1493608800,0.00585069,0.00160497,0.0016049,0.00160497,0.0016049,0.0016049
1493609100,0.01200169,0.0016017,0.00160489,0.0016049,0.00160169,0.00160169
1493609400,0.24158112,0.00160489,0.00159175,0.0016049,0.00159175,0.00160394
1493609700,0.03545223,0.00159182,0.00159183,0.00160484,0.00159181,0.00159182
1493610000,0.00072258,0.0015919,0.00160476,0.00160476,0.0015919,0.00160212
1493610300,0.00042515,0.0015919,0.00160469,0.00160475,0.0015919,0.00159702
1493610600,0.0010028,0.00159176,0.00159176,0.00159176,0.00159176,0.00159176
1493610900,0.04761617,0.00160461,0.001591,0.00160461,0.001591,0.00159132
1493611200,0.6942589,0.0015915,0.00157812,0.00159981,0.00157812,0.00158257
1493611500,0.9787843,0.00157812,0.00158608,0.00158608,0.00156856,0.00157423
1493611800,0.05087226,0.00158,0.00157541,0.00158,0.00157541,0.00157995
1493612100,0.03812355,0.00158,0.00157998,0.00158,0.00157998,0.00157999
1493612400,0.78369589,0.00157998,0.00157999,0.00157999,0.00157998,0.00157998
1493612700,1.25545646,0.00157999,0.00156728,0.00157999,0.00156578,0.00157021
1493613000,2.67993784,0.00156739,0.00159499,0.00159499,0.00156739,0.00158687
1493613300,0.12036892,0.00159499,0.00159499,0.001595,0.00159499,0.00159499
1493613600,0.3440339,0.001595,0.00159499,0.001595,0.00159499,0.00159499
1493613900,0.14933971,0.00159594,0.00159715,0.00159715,0.0015918,0.00159688
1493614200,0.198654,0.00159715,0.00159714,0.00159715,0.00157502,0.00158246
1493614500,0.03177452,0.00159712,0.00159561,0.00159713,0.00159561,0.00159586
1493614800,0.1214787,0.00159524,0.00159712,0.00159713,0.00159524,0.00159709
1493615100,3.80505025,0.00159712,0.00160702,0.00160702,0.00159712,0.00160318
1493615400,0.06925217,0.00159723,0.00159404,0.00159869,0.00158607,0.0015941
1493615700,4.34112641,0.00159404,0.00159924,0.00160979,0.00159404,0.00160848
1493616000,1.01708005,0.00159935,0.00159751,0.00160777,0.00159751,0.00160404
1493616300,0.05373831,0.00159926,0.00159634,0.00159927,0.00159634,0.00159673
1493616600,0.00134824,0.00160777,0.0015964,0.00160777,0.0015964,0.00160682
1493616900,0.33474843,0.0016059,0.00160777,0.00160777,0.00160139,0.00160697
1493617200,1.9188707,0.00160106,0.00160777,0.00160777,0.00159606,0.00160375
1493617500,0.33266775,0.00159653,0.00160388,0.00160388,0.00159431,0.00159445
1493617800,1.0112958,0.00159634,0.00159404,0.00160777,0.00159404,0.00159459
1493618100,5.10490484,0.00160307,0.00161,0.00161161,0.00159405,0.00160972
1493618400,0.00558264,0.00161,0.00161,0.00161066,0.00161,0.00161
1493618700,0.456094,0.00161,0.00161,0.00161027,0.00161,0.00161001
1493619000,0,0.00161,0.00161,0.00161,0.00161,0.00161
1493619300,3.06404575,0.0016068,0.0015841,0.0016068,0.00157495,0.00158463
1493619600,0.4735582,0.00158691,0.00157126,0.00159995,0.00157065,0.00157721
1493619900,0.81303789,0.00159734,0.00159084,0.00159734,0.0015658,0.00156982
1493620200,0.81143162,0.00159045,0.0015755,0.00159045,0.00156624,0.00157147
1493620500,0.19168103,0.00157551,0.00157552,0.00158665,0.00157551,0.00158478
1493620800,2.1994179,0.00157552,0.00156914,0.00158593,0.00156914,0.00158277
1493621100,0.00075647,0.00158592,0.00158592,0.00158592,0.00158592,0.00158592
1493621400,0.02505497,0.00156604,0.00156593,0.00156604,0.00156593,0.00156593
1493621700,0.00485533,0.00158165,0.00157351,0.00158165,0.00157351,0.00157363
1493622000,0.00198664,0.00158059,0.00157912,0.00158059,0.00157912,0.00157961
1493622300,0.00082527,0.00157998,0.00158026,0.00158026,0.00157998,0.00158025
