Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,0.20127034,0.03759805,0.03761123,0.03761123,0.03759805,0.03761059
1493597100,0,0.03761123,0.03761123,0.03761123,0.03761123,0.03761123
1493597400,0.28985839,0.03759805,0.03759791,0.03759805,0.037,0.03741101
1493597700,0,0.03759791,0.03759791,0.03759791,0.03759791,0.03759791
1493598000,0.03432197,0.03759735,0.03759733,0.03759735,0.03759733,0.03759734
1493598300,0,0.03759733,0.03759733,0.03759733,0.03759733,0.03759733
1493598600,0,0.03759733,0.03759733,0.03759733,0.03759733,0.03759733
1493598900,2.40437142,0.03704145,0.0361784,0.03704145,0.0361784,0.03623141
1493599200,0.19177675,0.03700005,0.03600097,0.03700005,0.03600097,0.03677618
1493599500,2.30498575,0.03600101,0.0351001,0.03600101,0.03509943,0.03563134
1493599800,0.40738495,0.03599997,0.036,0.0369985,0.03509943,0.03557937
1493600100,0.14774023,0.036,0.03500006,0.036,0.03500006,0.03513896
1493600400,0.03077068,0.03599842,0.0358008,0.03599842,0.0358008,0.03582428
1493600700,1.08864039,0.03580029,0.03530407,0.03688895,0.03530357,0.03600593
1493601000,1.4462845,0.03688874,0.03655085,0.037,0.03655085,0.03692405
1493601300,0.18498566,0.03596582,0.0359657,0.03596582,0.0359657,0.03596579
1493601600,0.00999987,0.03625606,0.03625608,0.03625608,0.03625606,0.03625607
1493601900,0.25010877,0.0362571,0.0362571,0.0362571,0.0362571,0.0362571
1493602200,0.33959832,0.03610933,0.03539293,0.03610933,0.03539293,0.0355164
1493602500,0.0768799,0.03539722,0.03539694,0.03539722,0.03539694,0.035397
1493602800,1.28560638,0.0353967,0.0353967,0.0353967,0.03500002,0.0352053
1493603100,0.5131299,0.0353967,0.03605,0.03605,0.03530438,0.0354615
1493603400,0.00176677,0.03604971,0.03604971,0.03604971,0.03604971,0.03604971
1493603700,0.22693259,0.03604933,0.03605006,0.03605006,0.03604933,0.03604946
1493604000,0.55351219,0.03605014,0.03694994,0.03694994,0.03605014,0.03645033
1493604300,0.12785824,0.03693289,0.03695004,0.03695004,0.03692,0.03693268
1493604600,0.01044497,0.03695005,0.03695004,0.03695005,0.03695004,0.03695004
1493604900,0.19534276,0.03695004,0.03694997,0.03695004,0.03692,0.03694889
1493605200,0.4559965,0.03695003,0.03694997,0.03695003,0.03694997,0.03694997
1493605500,0.07764358,0.03694997,0.03694997,0.03694997,0.03694997,0.03694997
1493605800,0.26352694,0.03694997,0.03694997,0.03695002,0.03694997,0.03694998
1493606100,1.50759169,0.03695,0.03695118,0.03695118,0.03695,0.03695001
1493606400,0.00068937,0.03695139,0.03695139,0.03695139,0.03695139,0.03695139
1493606700,0,0.03695139,0.03695139,0.03695139,0.03695139,0.03695139
1493607000,0.00545262,0.03695153,0.03695153,0.03695153,0.03695153,0.03695153
1493607300,0,0.03695153,0.03695153,0.03695153,0.03695153,0.03695153
1493607600,0.03164907,0.03695167,0.03698197,0.03698197,0.03695167,0.03698044
1493607900,0,0.03698197,0.03698197,0.03698197,0.03698197,0.03698197
