Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,65.33105107,0.00472996,0.00477396,0.00477659,0.0047,0.00474011
1493597100,32.43158097,0.00477396,0.00480035,0.00480042,0.00475016,0.00477525
1493597400,24.65499752,0.00480034,0.00480619,0.00481189,0.00477421,0.00479793
1493597700,29.9680168,0.00480617,0.00479999,0.00480984,0.004783,0.004804
1493598000,16.5549567,0.00479999,0.00480997,0.00481439,0.00478348,0.00480157
1493598300,26.9075662,0.00480016,0.00480008,0.00481698,0.00480002,0.00481228
1493598600,36.80740737,0.00480006,0.00481582,0.00481596,0.00480001,0.0048079
1493598900,84.70178676,0.00481573,0.00479647,0.004818,0.00477422,0.00480155
1493599200,59.18705397,0.00480988,0.00474239,0.0048102,0.00474238,0.0047721
1493599500,78.99678264,0.0047424,0.00472578,0.00477303,0.00471527,0.00474084
1493599800,34.18904562,0.00472578,0.00474996,0.00475,0.00471529,0.00472558
1493600100,42.48007374,0.004742,0.00474183,0.00475,0.00471801,0.00473687
1493600400,41.6880444,0.0047418,0.00471164,0.0047418,0.00471131,0.00472094
1493600700,119.02958709,0.00471164,0.00467005,0.00472446,0.00466242,0.00467945
1493601000,23.13479031,0.00467079,0.00471751,0.00471764,0.00467,0.00469483
1493601300,30.74185128,0.00471745,0.00470999,0.00471745,0.00468271,0.00470909
1493601600,37.8869653,0.00470999,0.00470995,0.00470999,0.0047001,0.00470981
1493601900,48.15454451,0.00470993,0.00474,0.00474,0.00469994,0.00471801
1493602200,74.65408535,0.00474,0.0047597,0.00475993,0.00471913,0.00474192
1493602500,34.95022302,0.00475965,0.00477,0.00477362,0.00474487,0.00476443
1493602800,68.48094222,0.00477,0.00478992,0.00478992,0.00476999,0.00477662
1493603100,44.81758846,0.00478988,0.0048,0.00481892,0.004789,0.00479957
1493603400,68.22393109,0.004793,0.00481099,0.00481892,0.00479001,0.00480666
1493603700,29.88724644,0.0048,0.0048,0.00481085,0.0047931,0.00480514
1493604000,19.97178527,0.0048,0.00479926,0.00480164,0.00478332,0.00478967
1493604300,17.29354281,0.00479926,0.00476321,0.0048,0.00476301,0.00477558
1493604600,25.32663168,0.00476335,0.00479,0.00479299,0.00476329,0.00477732
1493604900,59.65363109,0.00478991,0.00479069,0.0048,0.00476058,0.0047938
1493605200,67.13301454,0.00479995,0.004799,0.0048,0.00477427,0.0047955
1493605500,15.1498343,0.00479899,0.00477502,0.004799,0.00477421,0.00479017
1493605800,16.84000344,0.00477502,0.00480009,0.0048001,0.00477421,0.00479644
1493606100,29.49385652,0.00480009,0.00477653,0.00481122,0.004775,0.00479744
1493606400,12.40242958,0.00480864,0.0048,0.00481113,0.00477704,0.00480361
1493606700,18.02763447,0.0048,0.00480793,0.00481206,0.00477908,0.00480425
1493607000,35.85302536,0.00480793,0.00480202,0.00483899,0.00478001,0.00481854
1493607300,25.44216476,0.00480202,0.00480848,0.00482365,0.004792,0.00480682
1493607600,11.24596346,0.00481398,0.00480227,0.00482143,0.004795,0.00480588
1493607900,17.68139391,0.00480227,0.00481984,0.00482141,0.00480227,0.00481665
1493608200,29.67918242,0.00481194,0.0048225,0.0048245,0.00480295,0.00482028
1493608500,32.78981408,0.00482255,0.00482219,0.004839,0.004806,0.00482973
