Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,0.06395606,0.00011215,0.00011263,0.00011311,0.00011215,0.0001129
1493597100,0.0333367,0.00011263,0.00011263,0.00011263,0.00011263,0.00011263
1493597400,0.04878717,0.00011216,0.00011215,0.00011216,0.00011215,0.00011215
1493597700,0.18937531,0.00011263,0.000112,0.00011263,0.000112,0.0001122
1493598000,0.35232551,0.00011201,0.00011263,0.00011263,0.000112,0.00011256
1493598300,0.00925151,0.00011262,0.00011211,0.00011263,0.00011211,0.00011239
1493598600,0.00826129,0.00011211,0.00011263,0.00011263,0.00011211,0.00011225
1493598900,0.11217,0.00011217,0.00011217,0.00011217,0.00011217,0.00011217
1493599200,0.06043161,0.00011263,0.00011263,0.00011263,0.00011263,0.00011263
1493599500,0.43747875,0.00011254,0.000115,0.000115,0.00011254,0.00011413
1493599800,1.49562659,0.00011353,0.00011557,0.00011615,0.00011352,0.00011592
1493600100,0.67611763,0.00011558,0.00011605,0.00011605,0.00011557,0.00011594
1493600400,1.23223345,0.00011605,0.00011711,0.00011711,0.00011605,0.00011625
1493600700,1.67503739,0.00011717,0.00011808,0.00011865,0.00011717,0.00011807
1493601000,2.07701398,0.00011808,0.00011905,0.00012,0.00011808,0.00011965
1493601300,0.21291584,0.000119,0.00011911,0.00012,0.000119,0.00011966
1493601600,0.29329012,0.00011909,0.00011999,0.00012,0.00011909,0.00011999
1493601900,1.41565901,0.00012,0.00012115,0.00012178,0.00012,0.00012094
1493602200,0.23442168,0.00012131,0.00012115,0.00012197,0.00012115,0.00012187
1493602500,11.84191351,0.00012115,0.00012531,0.00012531,0.00012115,0.0001225
1493602800,1.38305329,0.00012532,0.000126,0.00012614,0.00012531,0.00012577
1493603100,3.64735061,0.000126,0.00012599,0.00012622,0.00012452,0.00012592
1493603400,0.46181981,0.00012598,0.00012598,0.000126,0.00012598,0.00012598
1493603700,0.99671876,0.00012622,0.00012455,0.00012645,0.00012455,0.00012601
1493604000,0.96636824,0.00012453,0.00012452,0.00012598,0.00012452,0.00012515
1493604300,3.59914637,0.00012428,0.00012598,0.00012598,0.00012394,0.00012586
1493604600,0.02695128,0.00012444,0.00012444,0.00012444,0.00012444,0.00012444
1493604900,3.16123237,0.00012396,0.00012395,0.00012598,0.0001239,0.00012592
1493605200,0.55745519,0.00012394,0.0001266,0.0001266,0.00012392,0.0001252
1493605500,0.09325902,0.0001266,0.00012669,0.00012669,0.00012599,0.00012662
1493605800,0.04015625,0.00012661,0.00012663,0.00012669,0.00012661,0.00012661
1493606100,1.50325552,0.00012662,0.00012788,0.00012788,0.00012662,0.00012774
1493606400,0.42027049,0.00012788,0.00012798,0.00012799,0.00012662,0.00012707
1493606700,0.27158105,0.00012797,0.00012898,0.00012898,0.00012663,0.00012798
1493607000,3.05626045,0.00012885,0.0001292,0.00012923,0.00012661,0.00012763
1493607300,0.0676551,0.0001292,0.00012878,0.0001292,0.00012664,0.00012887
1493607600,0.45144071,0.00012878,0.00012847,0.00012898,0.00012599,0.00012735
1493607900,9.57246616,0.00012848,0.00012565,0.00012848,0.00012397,0.00012407
1493608200,0.24008453,0.00012406,0.00012399,0.00012565,0.00012399,0.00012421
1493608500,1.10428302,0.00012399,0.00012432,0.00012485,0.000123,0.00012372
1493608800,0.00069731,0.0001241,0.0001241,0.0001241,0.0001241,0.0001241
1493609100,0.40211268,0.00012285,0.00012283,0.00012348,0.00012209,0.00012235
1493609400,0.08603473,0.00012221,0.00012347,0.00012348,0.00012168,0.00012283
1493609700,0.012347,0.00012347,0.00012347,0.00012347,0.00012347,0.00012347
1493610000,0.59611809,0.00012283,0.00012347,0.00012446,0.0001222,0.00012374
1493610300,0.31989915,0.00012283,0.00012282,0.00012409,0.00012157,0.00012245
1493610600,0.01047772,0.00012163,0.00012219,0.00012219,0.00012163,0.00012215
1493610900,0.24293006,0.0001222,0.00012474,0.00012475,0.0001222,0.00012382
1493611200,0.07276587,0.0001241,0.000124,0.00012473,0.00012347,0.00012359
1493611500,0.09642415,0.0001241,0.000124,0.00012473,0.00012347,0.00012409
1493611800,0.18676175,0.000124,0.00012348,0.000124,0.0001222,0.00012287
1493612100,0.0056609,0.00012283,0.00012283,0.00012283,0.00012283,0.00012283
1493612400,0.02114211,0.00012283,0.00012231,0.00012283,0.00012231,0.00012282
1493612700,0.9782716,0.0001223,0.00012079,0.00012231,0.0001205,0.00012146
1493613000,0.24848289,0.00012061,0.00012044,0.00012079,0.00012,0.0001201
1493613300,0.13295026,0.00012001,0.00012044,0.00012044,0.00012,0.00012003
1493613600,0.00640248,0.00012001,0.00012044,0.00012044,0.00012001,0.00012003
1493613900,0.25664678,0.00012044,0.00012315,0.00012315,0.00012044,0.00012183
1493614200,0.06544362,0.00012284,0.00012184,0.00012284,0.00012184,0.00012219
1493614500,0.28140096,0.00012184,0.00012379,0.00012379,0.00012172,0.00012262
1493614800,1.12304781,0.0001236,0.00012539,0.00012604,0.0001236,0.00012511
1493615100,0.0137468,0.00012498,0.00012497,0.00012498,0.00012497,0.00012497
1493615400,0.04005926,0.00012497,0.00012499,0.000125,0.00012497,0.00012497
1493615700,0.02302879,0.00012497,0.00012539,0.00012539,0.00012497,0.000125
1493616000,0.39978081,0.000125,0.0001249,0.0001261,0.0001249,0.00012539
1493616300,0.38623154,0.00012539,0.00012157,0.00012539,0.00012157,0.00012326
1493616600,0.84592974,0.0001224,0.00012157,0.0001224,0.00012,0.00012043
1493616900,0.01023634,0.00012052,0.00012,0.00012052,0.00012,0.00012
1493617200,0.72157703,0.00011999,0.00012,0.00012,0.000119,0.00011925
1493617500,0.05747264,0.00012,0.00012033,0.00012033,0.00012,0.00012025
1493617800,0,0.00012033,0.00012033,0.00012033,0.00012033,0.00012033
1493618100,0.19087064,0.00012031,0.0001209,0.0001209,0.00012031,0.00012035
1493618400,0.01135077,0.0001207,0.0001209,0.0001209,0.0001207,0.00012089
