Date, Volume, Open, Close, High, Low, WeightedAvg
1493596800,5.24001726,0.06907537,0.0696,0.06981176,0.06907537,0.06959593
1493597100,9.50148903,0.06981165,0.07005898,0.07013195,0.0698071,0.07002099
1493597400,0.9788844,0.07000001,0.07013184,0.07013194,0.07000001,0.07010262
1493597700,15.82490725,0.07013184,0.07013193,0.07013194,0.06981177,0.07012503
1493598000,4.79085551,0.07,0.06957501,0.07013194,0.06957501,0.06988388
1493598300,28.18453681,0.07013194,0.06971,0.07028893,0.06870221,0.0695334
1493598600,1.68526451,0.06964,0.06977588,0.06977588,0.06931995,0.06964682
1493598900,12.09085153,0.06931995,0.06883165,0.06999984,0.06883165,0.06923409
1493599200,4.93173376,0.06931995,0.06994296,0.07,0.06931995,0.06991788
1493599500,3.8600921,0.0695655,0.06956564,0.07,0.069565,0.06962913
1493599800,1.97136442,0.06956552,0.06976964,0.07001,0.06956542,0.06991363
1493600100,5.51555855,0.06976964,0.06976964,0.07030706,0.06976964,0.07011405
1493600400,6.12044336,0.06976964,0.0695699,0.07005897,0.06950009,0.06962802
1493600700,2.7078366,0.0695699,0.06956542,0.0695699,0.06907564,0.06935373
1493601000,2.0005712,0.06933002,0.06981177,0.07030706,0.06933002,0.06995535
1493601300,6.91509431,0.07,0.06981139,0.07005896,0.06931995,0.06953341
1493601600,31.86569874,0.06934001,0.07030706,0.07087131,0.06934001,0.07046622
1493601900,2.10697089,0.07065544,0.07055603,0.07087134,0.07030706,0.07066873
1493602200,2.12073144,0.07055603,0.07030706,0.07055603,0.0700423,0.07024884
1493602500,2.61457635,0.07005898,0.0699931,0.07034436,0.06999309,0.07005684
1493602800,7.21904839,0.0699931,0.06987363,0.07030706,0.06985864,0.06993667
1493603100,12.58314407,0.06987364,0.07005897,0.07040442,0.06934232,0.0698581
1493603400,0.30007112,0.07005897,0.07030706,0.07030706,0.07005897,0.07019444
1493603700,4.08646223,0.07005897,0.07005913,0.070556,0.07005802,0.07046271
1493604000,13.00994286,0.07035474,0.07080576,0.07088541,0.07006051,0.07069117
1493604300,4.90620554,0.07038575,0.07017465,0.07095678,0.0701685,0.07046703
1493604600,3.97604496,0.0705559,0.07034436,0.0709567,0.07009944,0.07050624
1493604900,9.42582378,0.07034438,0.07030725,0.07080575,0.07005897,0.0702753
1493605200,0.34577043,0.07030729,0.07032798,0.07061665,0.07030729,0.07033705
1493605500,52.10659048,0.07032801,0.07090596,0.0713,0.070059,0.07092081
1493605800,23.41421092,0.07080588,0.07130791,0.0715,0.07073508,0.07115779
1493606100,6.97527888,0.071,0.07105703,0.07149979,0.071,0.07125112
1493606400,1.64978239,0.07116573,0.0710904,0.07149898,0.07105668,0.07129208
1493606700,3.60357688,0.07109043,0.07130827,0.07158722,0.07109043,0.07149
1493607000,5.39748041,0.07158722,0.0716004,0.0719,0.07130839,0.07168814
1493607300,1.61371979,0.07189998,0.0716,0.0719,0.0716,0.07180406
1493607600,3.00871223,0.0716,0.0716,0.071898,0.0716,0.07166071
1493607900,13.30146681,0.0716,0.0716,0.07199997,0.0716,0.07185017
1493608200,2.63766505,0.0716,0.0716,0.07160002,0.0716,0.07160001
1493608500,6.15722732,0.0716,0.07105681,0.07160001,0.07105681,0.07128082
1493608800,29.64253056,0.07105681,0.07055603,0.07149998,0.069989,0.0704755
1493609100,3.45076562,0.07023377,0.070059,0.07063999,0.07001013,0.07029078
1493609400,33.33146368,0.07006369,0.0702964,0.07030706,0.06900013,0.06972503
1493609700,7.08129115,0.06995178,0.07000011,0.07045957,0.06995178,0.07011314
1493610000,1.45066905,0.07000011,0.07000001,0.07054639,0.07,0.07005548
1493610300,6.97608452,0.07000001,0.06988001,0.07000001,0.06976064,0.06986085
1493610600,21.22252884,0.06970237,0.07032,0.070596,0.06970237,0.07046407
